Date	DATE_KEY	Month	Year	Weekday	Weekday No	Day of Month	Month of Year	Quarter	Week of Month	Week of Year	Month No
02/03/2020 12:00:00 AM	20200302	Mar	2020	Monday	1	2	Sunday, March 1, 2020	1	1	10	3
03/03/2020 12:00:00 AM	20200303	Mar	2020	Tuesday	2	3	Sunday, March 1, 2020	1	1	10	3
04/03/2020 12:00:00 AM	20200304	Mar	2020	Wednesday	3	4	Sunday, March 1, 2020	1	1	10	3
05/03/2020 12:00:00 AM	20200305	Mar	2020	Thursday	4	5	Sunday, March 1, 2020	1	1	10	3
06/03/2020 12:00:00 AM	20200306	Mar	2020	Friday	5	6	Sunday, March 1, 2020	1	1	10	3
07/03/2020 12:00:00 AM	20200307	Mar	2020	Saturday	6	7	Sunday, March 1, 2020	1	1	10	3
08/03/2020 12:00:00 AM	20200308	Mar	2020	Sunday	7	8	Sunday, March 1, 2020	1	2	10	3
09/03/2020 12:00:00 AM	20200309	Mar	2020	Monday	1	9	Sunday, March 1, 2020	1	2	11	3
10/03/2020 12:00:00 AM	20200310	Mar	2020	Tuesday	2	10	Sunday, March 1, 2020	1	2	11	3
11/03/2020 12:00:00 AM	20200311	Mar	2020	Wednesday	3	11	Sunday, March 1, 2020	1	2	11	3
12/03/2020 12:00:00 AM	20200312	Mar	2020	Thursday	4	12	Sunday, March 1, 2020	1	2	11	3
13/03/2020 12:00:00 AM	20200313	Mar	2020	Friday	5	13	Sunday, March 1, 2020	1	2	11	3
14/03/2020 12:00:00 AM	20200314	Mar	2020	Saturday	6	14	Sunday, March 1, 2020	1	2	11	3
15/03/2020 12:00:00 AM	20200315	Mar	2020	Sunday	7	15	Sunday, March 1, 2020	1	3	11	3
16/03/2020 12:00:00 AM	20200316	Mar	2020	Monday	1	16	Sunday, March 1, 2020	1	3	12	3
17/03/2020 12:00:00 AM	20200317	Mar	2020	Tuesday	2	17	Sunday, March 1, 2020	1	3	12	3
18/03/2020 12:00:00 AM	20200318	Mar	2020	Wednesday	3	18	Sunday, March 1, 2020	1	3	12	3
19/03/2020 12:00:00 AM	20200319	Mar	2020	Thursday	4	19	Sunday, March 1, 2020	1	3	12	3
20/03/2020 12:00:00 AM	20200320	Mar	2020	Friday	5	20	Sunday, March 1, 2020	1	3	12	3
21/03/2020 12:00:00 AM	20200321	Mar	2020	Saturday	6	21	Sunday, March 1, 2020	1	3	12	3
22/03/2020 12:00:00 AM	20200322	Mar	2020	Sunday	7	22	Sunday, March 1, 2020	1	4	12	3
23/03/2020 12:00:00 AM	20200323	Mar	2020	Monday	1	23	Sunday, March 1, 2020	1	4	13	3
24/03/2020 12:00:00 AM	20200324	Mar	2020	Tuesday	2	24	Sunday, March 1, 2020	1	4	13	3
25/03/2020 12:00:00 AM	20200325	Mar	2020	Wednesday	3	25	Sunday, March 1, 2020	1	4	13	3
26/03/2020 12:00:00 AM	20200326	Mar	2020	Thursday	4	26	Sunday, March 1, 2020	1	4	13	3
27/03/2020 12:00:00 AM	20200327	Mar	2020	Friday	5	27	Sunday, March 1, 2020	1	4	13	3
28/03/2020 12:00:00 AM	20200328	Mar	2020	Saturday	6	28	Sunday, March 1, 2020	1	4	13	3
29/03/2020 12:00:00 AM	20200329	Mar	2020	Sunday	7	29	Sunday, March 1, 2020	1	5	13	3
30/03/2020 12:00:00 AM	20200330	Mar	2020	Monday	1	30	Sunday, March 1, 2020	1	5	14	3
31/03/2020 12:00:00 AM	20200331	Mar	2020	Tuesday	2	31	Sunday, March 1, 2020	1	5	14	3
01/04/2020 12:00:00 AM	20200401	Apr	2020	Wednesday	3	1	Wednesday, April 1, 2020	2	1	14	4
02/04/2020 12:00:00 AM	20200402	Apr	2020	Thursday	4	2	Wednesday, April 1, 2020	2	1	14	4
03/04/2020 12:00:00 AM	20200403	Apr	2020	Friday	5	3	Wednesday, April 1, 2020	2	1	14	4
04/04/2020 12:00:00 AM	20200404	Apr	2020	Saturday	6	4	Wednesday, April 1, 2020	2	1	14	4
05/04/2020 12:00:00 AM	20200405	Apr	2020	Sunday	7	5	Wednesday, April 1, 2020	2	1	14	4
06/04/2020 12:00:00 AM	20200406	Apr	2020	Monday	1	6	Wednesday, April 1, 2020	2	1	15	4
07/04/2020 12:00:00 AM	20200407	Apr	2020	Tuesday	2	7	Wednesday, April 1, 2020	2	1	15	4
08/04/2020 12:00:00 AM	20200408	Apr	2020	Wednesday	3	8	Wednesday, April 1, 2020	2	2	15	4
09/04/2020 12:00:00 AM	20200409	Apr	2020	Thursday	4	9	Wednesday, April 1, 2020	2	2	15	4
10/04/2020 12:00:00 AM	20200410	Apr	2020	Friday	5	10	Wednesday, April 1, 2020	2	2	15	4
11/04/2020 12:00:00 AM	20200411	Apr	2020	Saturday	6	11	Wednesday, April 1, 2020	2	2	15	4
12/04/2020 12:00:00 AM	20200412	Apr	2020	Sunday	7	12	Wednesday, April 1, 2020	2	2	15	4
13/04/2020 12:00:00 AM	20200413	Apr	2020	Monday	1	13	Wednesday, April 1, 2020	2	2	16	4
14/04/2020 12:00:00 AM	20200414	Apr	2020	Tuesday	2	14	Wednesday, April 1, 2020	2	2	16	4
15/04/2020 12:00:00 AM	20200415	Apr	2020	Wednesday	3	15	Wednesday, April 1, 2020	2	3	16	4
16/04/2020 12:00:00 AM	20200416	Apr	2020	Thursday	4	16	Wednesday, April 1, 2020	2	3	16	4
17/04/2020 12:00:00 AM	20200417	Apr	2020	Friday	5	17	Wednesday, April 1, 2020	2	3	16	4
18/04/2020 12:00:00 AM	20200418	Apr	2020	Saturday	6	18	Wednesday, April 1, 2020	2	3	16	4
19/04/2020 12:00:00 AM	20200419	Apr	2020	Sunday	7	19	Wednesday, April 1, 2020	2	3	16	4
20/04/2020 12:00:00 AM	20200420	Apr	2020	Monday	1	20	Wednesday, April 1, 2020	2	3	17	4
21/04/2020 12:00:00 AM	20200421	Apr	2020	Tuesday	2	21	Wednesday, April 1, 2020	2	3	17	4
22/04/2020 12:00:00 AM	20200422	Apr	2020	Wednesday	3	22	Wednesday, April 1, 2020	2	4	17	4
23/04/2020 12:00:00 AM	20200423	Apr	2020	Thursday	4	23	Wednesday, April 1, 2020	2	4	17	4
24/04/2020 12:00:00 AM	20200424	Apr	2020	Friday	5	24	Wednesday, April 1, 2020	2	4	17	4
25/04/2020 12:00:00 AM	20200425	Apr	2020	Saturday	6	25	Wednesday, April 1, 2020	2	4	17	4
26/04/2020 12:00:00 AM	20200426	Apr	2020	Sunday	7	26	Wednesday, April 1, 2020	2	4	17	4
27/04/2020 12:00:00 AM	20200427	Apr	2020	Monday	1	27	Wednesday, April 1, 2020	2	4	18	4
28/04/2020 12:00:00 AM	20200428	Apr	2020	Tuesday	2	28	Wednesday, April 1, 2020	2	4	18	4
29/04/2020 12:00:00 AM	20200429	Apr	2020	Wednesday	3	29	Wednesday, April 1, 2020	2	5	18	4
30/04/2020 12:00:00 AM	20200430	Apr	2020	Thursday	4	30	Wednesday, April 1, 2020	2	5	18	4
01/05/2020 12:00:00 AM	20200501	May	2020	Friday	5	1	Friday, May 1, 2020	2	1	18	5
02/05/2020 12:00:00 AM	20200502	May	2020	Saturday	6	2	Friday, May 1, 2020	2	1	18	5
03/05/2020 12:00:00 AM	20200503	May	2020	Sunday	7	3	Friday, May 1, 2020	2	1	18	5
04/05/2020 12:00:00 AM	20200504	May	2020	Monday	1	4	Friday, May 1, 2020	2	1	19	5
05/05/2020 12:00:00 AM	20200505	May	2020	Tuesday	2	5	Friday, May 1, 2020	2	1	19	5
06/05/2020 12:00:00 AM	20200506	May	2020	Wednesday	3	6	Friday, May 1, 2020	2	1	19	5
07/05/2020 12:00:00 AM	20200507	May	2020	Thursday	4	7	Friday, May 1, 2020	2	1	19	5
08/05/2020 12:00:00 AM	20200508	May	2020	Friday	5	8	Friday, May 1, 2020	2	2	19	5
09/05/2020 12:00:00 AM	20200509	May	2020	Saturday	6	9	Friday, May 1, 2020	2	2	19	5
10/05/2020 12:00:00 AM	20200510	May	2020	Sunday	7	10	Friday, May 1, 2020	2	2	19	5
11/05/2020 12:00:00 AM	20200511	May	2020	Monday	1	11	Friday, May 1, 2020	2	2	20	5
12/05/2020 12:00:00 AM	20200512	May	2020	Tuesday	2	12	Friday, May 1, 2020	2	2	20	5
13/05/2020 12:00:00 AM	20200513	May	2020	Wednesday	3	13	Friday, May 1, 2020	2	2	20	5
14/05/2020 12:00:00 AM	20200514	May	2020	Thursday	4	14	Friday, May 1, 2020	2	2	20	5
15/05/2020 12:00:00 AM	20200515	May	2020	Friday	5	15	Friday, May 1, 2020	2	3	20	5
16/05/2020 12:00:00 AM	20200516	May	2020	Saturday	6	16	Friday, May 1, 2020	2	3	20	5
17/05/2020 12:00:00 AM	20200517	May	2020	Sunday	7	17	Friday, May 1, 2020	2	3	20	5
18/05/2020 12:00:00 AM	20200518	May	2020	Monday	1	18	Friday, May 1, 2020	2	3	21	5
19/05/2020 12:00:00 AM	20200519	May	2020	Tuesday	2	19	Friday, May 1, 2020	2	3	21	5
20/05/2020 12:00:00 AM	20200520	May	2020	Wednesday	3	20	Friday, May 1, 2020	2	3	21	5
21/05/2020 12:00:00 AM	20200521	May	2020	Thursday	4	21	Friday, May 1, 2020	2	3	21	5
22/05/2020 12:00:00 AM	20200522	May	2020	Friday	5	22	Friday, May 1, 2020	2	4	21	5
23/05/2020 12:00:00 AM	20200523	May	2020	Saturday	6	23	Friday, May 1, 2020	2	4	21	5
24/05/2020 12:00:00 AM	20200524	May	2020	Sunday	7	24	Friday, May 1, 2020	2	4	21	5
25/05/2020 12:00:00 AM	20200525	May	2020	Monday	1	25	Friday, May 1, 2020	2	4	22	5
26/05/2020 12:00:00 AM	20200526	May	2020	Tuesday	2	26	Friday, May 1, 2020	2	4	22	5
27/05/2020 12:00:00 AM	20200527	May	2020	Wednesday	3	27	Friday, May 1, 2020	2	4	22	5
28/05/2020 12:00:00 AM	20200528	May	2020	Thursday	4	28	Friday, May 1, 2020	2	4	22	5
29/05/2020 12:00:00 AM	20200529	May	2020	Friday	5	29	Friday, May 1, 2020	2	5	22	5
30/05/2020 12:00:00 AM	20200530	May	2020	Saturday	6	30	Friday, May 1, 2020	2	5	22	5
31/05/2020 12:00:00 AM	20200531	May	2020	Sunday	7	31	Friday, May 1, 2020	2	5	22	5
01/06/2020 12:00:00 AM	20200601	Jun	2020	Monday	1	1	Monday, June 1, 2020	2	1	23	6
02/06/2020 12:00:00 AM	20200602	Jun	2020	Tuesday	2	2	Monday, June 1, 2020	2	1	23	6
03/06/2020 12:00:00 AM	20200603	Jun	2020	Wednesday	3	3	Monday, June 1, 2020	2	1	23	6
04/06/2020 12:00:00 AM	20200604	Jun	2020	Thursday	4	4	Monday, June 1, 2020	2	1	23	6
05/06/2020 12:00:00 AM	20200605	Jun	2020	Friday	5	5	Monday, June 1, 2020	2	1	23	6
06/06/2020 12:00:00 AM	20200606	Jun	2020	Saturday	6	6	Monday, June 1, 2020	2	1	23	6
07/06/2020 12:00:00 AM	20200607	Jun	2020	Sunday	7	7	Monday, June 1, 2020	2	1	23	6
08/06/2020 12:00:00 AM	20200608	Jun	2020	Monday	1	8	Monday, June 1, 2020	2	2	24	6
09/06/2020 12:00:00 AM	20200609	Jun	2020	Tuesday	2	9	Monday, June 1, 2020	2	2	24	6
10/06/2020 12:00:00 AM	20200610	Jun	2020	Wednesday	3	10	Monday, June 1, 2020	2	2	24	6
11/06/2020 12:00:00 AM	20200611	Jun	2020	Thursday	4	11	Monday, June 1, 2020	2	2	24	6
12/06/2020 12:00:00 AM	20200612	Jun	2020	Friday	5	12	Monday, June 1, 2020	2	2	24	6
13/06/2020 12:00:00 AM	20200613	Jun	2020	Saturday	6	13	Monday, June 1, 2020	2	2	24	6
14/06/2020 12:00:00 AM	20200614	Jun	2020	Sunday	7	14	Monday, June 1, 2020	2	2	24	6
15/06/2020 12:00:00 AM	20200615	Jun	2020	Monday	1	15	Monday, June 1, 2020	2	3	25	6
16/06/2020 12:00:00 AM	20200616	Jun	2020	Tuesday	2	16	Monday, June 1, 2020	2	3	25	6
17/06/2020 12:00:00 AM	20200617	Jun	2020	Wednesday	3	17	Monday, June 1, 2020	2	3	25	6
18/06/2020 12:00:00 AM	20200618	Jun	2020	Thursday	4	18	Monday, June 1, 2020	2	3	25	6
19/06/2020 12:00:00 AM	20200619	Jun	2020	Friday	5	19	Monday, June 1, 2020	2	3	25	6
20/06/2020 12:00:00 AM	20200620	Jun	2020	Saturday	6	20	Monday, June 1, 2020	2	3	25	6
21/06/2020 12:00:00 AM	20200621	Jun	2020	Sunday	7	21	Monday, June 1, 2020	2	3	25	6
22/06/2020 12:00:00 AM	20200622	Jun	2020	Monday	1	22	Monday, June 1, 2020	2	4	26	6
23/06/2020 12:00:00 AM	20200623	Jun	2020	Tuesday	2	23	Monday, June 1, 2020	2	4	26	6
24/06/2020 12:00:00 AM	20200624	Jun	2020	Wednesday	3	24	Monday, June 1, 2020	2	4	26	6
25/06/2020 12:00:00 AM	20200625	Jun	2020	Thursday	4	25	Monday, June 1, 2020	2	4	26	6
26/06/2020 12:00:00 AM	20200626	Jun	2020	Friday	5	26	Monday, June 1, 2020	2	4	26	6
27/06/2020 12:00:00 AM	20200627	Jun	2020	Saturday	6	27	Monday, June 1, 2020	2	4	26	6
28/06/2020 12:00:00 AM	20200628	Jun	2020	Sunday	7	28	Monday, June 1, 2020	2	4	26	6
29/06/2020 12:00:00 AM	20200629	Jun	2020	Monday	1	29	Monday, June 1, 2020	2	5	27	6
30/06/2020 12:00:00 AM	20200630	Jun	2020	Tuesday	2	30	Monday, June 1, 2020	2	5	27	6
01/07/2020 12:00:00 AM	20200701	Jul	2020	Wednesday	3	1	Wednesday, July 1, 2020	3	1	27	7
02/07/2020 12:00:00 AM	20200702	Jul	2020	Thursday	4	2	Wednesday, July 1, 2020	3	1	27	7
03/07/2020 12:00:00 AM	20200703	Jul	2020	Friday	5	3	Wednesday, July 1, 2020	3	1	27	7
04/07/2020 12:00:00 AM	20200704	Jul	2020	Saturday	6	4	Wednesday, July 1, 2020	3	1	27	7
05/07/2020 12:00:00 AM	20200705	Jul	2020	Sunday	7	5	Wednesday, July 1, 2020	3	1	27	7
06/07/2020 12:00:00 AM	20200706	Jul	2020	Monday	1	6	Wednesday, July 1, 2020	3	1	28	7
07/07/2020 12:00:00 AM	20200707	Jul	2020	Tuesday	2	7	Wednesday, July 1, 2020	3	1	28	7
08/07/2020 12:00:00 AM	20200708	Jul	2020	Wednesday	3	8	Wednesday, July 1, 2020	3	2	28	7
09/07/2020 12:00:00 AM	20200709	Jul	2020	Thursday	4	9	Wednesday, July 1, 2020	3	2	28	7
10/07/2020 12:00:00 AM	20200710	Jul	2020	Friday	5	10	Wednesday, July 1, 2020	3	2	28	7
11/07/2020 12:00:00 AM	20200711	Jul	2020	Saturday	6	11	Wednesday, July 1, 2020	3	2	28	7
12/07/2020 12:00:00 AM	20200712	Jul	2020	Sunday	7	12	Wednesday, July 1, 2020	3	2	28	7
13/07/2020 12:00:00 AM	20200713	Jul	2020	Monday	1	13	Wednesday, July 1, 2020	3	2	29	7
14/07/2020 12:00:00 AM	20200714	Jul	2020	Tuesday	2	14	Wednesday, July 1, 2020	3	2	29	7
15/07/2020 12:00:00 AM	20200715	Jul	2020	Wednesday	3	15	Wednesday, July 1, 2020	3	3	29	7
16/07/2020 12:00:00 AM	20200716	Jul	2020	Thursday	4	16	Wednesday, July 1, 2020	3	3	29	7
17/07/2020 12:00:00 AM	20200717	Jul	2020	Friday	5	17	Wednesday, July 1, 2020	3	3	29	7
18/07/2020 12:00:00 AM	20200718	Jul	2020	Saturday	6	18	Wednesday, July 1, 2020	3	3	29	7
19/07/2020 12:00:00 AM	20200719	Jul	2020	Sunday	7	19	Wednesday, July 1, 2020	3	3	29	7
20/07/2020 12:00:00 AM	20200720	Jul	2020	Monday	1	20	Wednesday, July 1, 2020	3	3	30	7
21/07/2020 12:00:00 AM	20200721	Jul	2020	Tuesday	2	21	Wednesday, July 1, 2020	3	3	30	7
22/07/2020 12:00:00 AM	20200722	Jul	2020	Wednesday	3	22	Wednesday, July 1, 2020	3	4	30	7
23/07/2020 12:00:00 AM	20200723	Jul	2020	Thursday	4	23	Wednesday, July 1, 2020	3	4	30	7
24/07/2020 12:00:00 AM	20200724	Jul	2020	Friday	5	24	Wednesday, July 1, 2020	3	4	30	7
25/07/2020 12:00:00 AM	20200725	Jul	2020	Saturday	6	25	Wednesday, July 1, 2020	3	4	30	7
26/07/2020 12:00:00 AM	20200726	Jul	2020	Sunday	7	26	Wednesday, July 1, 2020	3	4	30	7
27/07/2020 12:00:00 AM	20200727	Jul	2020	Monday	1	27	Wednesday, July 1, 2020	3	4	31	7
28/07/2020 12:00:00 AM	20200728	Jul	2020	Tuesday	2	28	Wednesday, July 1, 2020	3	4	31	7
29/07/2020 12:00:00 AM	20200729	Jul	2020	Wednesday	3	29	Wednesday, July 1, 2020	3	5	31	7
30/07/2020 12:00:00 AM	20200730	Jul	2020	Thursday	4	30	Wednesday, July 1, 2020	3	5	31	7
31/07/2020 12:00:00 AM	20200731	Jul	2020	Friday	5	31	Wednesday, July 1, 2020	3	5	31	7
01/08/2020 12:00:00 AM	20200801	Aug	2020	Saturday	6	1	Saturday, August 1, 2020	3	1	31	8
02/08/2020 12:00:00 AM	20200802	Aug	2020	Sunday	7	2	Saturday, August 1, 2020	3	1	31	8
03/08/2020 12:00:00 AM	20200803	Aug	2020	Monday	1	3	Saturday, August 1, 2020	3	1	32	8
04/08/2020 12:00:00 AM	20200804	Aug	2020	Tuesday	2	4	Saturday, August 1, 2020	3	1	32	8
05/08/2020 12:00:00 AM	20200805	Aug	2020	Wednesday	3	5	Saturday, August 1, 2020	3	1	32	8
06/08/2020 12:00:00 AM	20200806	Aug	2020	Thursday	4	6	Saturday, August 1, 2020	3	1	32	8
07/08/2020 12:00:00 AM	20200807	Aug	2020	Friday	5	7	Saturday, August 1, 2020	3	1	32	8
08/08/2020 12:00:00 AM	20200808	Aug	2020	Saturday	6	8	Saturday, August 1, 2020	3	2	32	8
09/08/2020 12:00:00 AM	20200809	Aug	2020	Sunday	7	9	Saturday, August 1, 2020	3	2	32	8
10/08/2020 12:00:00 AM	20200810	Aug	2020	Monday	1	10	Saturday, August 1, 2020	3	2	33	8
11/08/2020 12:00:00 AM	20200811	Aug	2020	Tuesday	2	11	Saturday, August 1, 2020	3	2	33	8
12/08/2020 12:00:00 AM	20200812	Aug	2020	Wednesday	3	12	Saturday, August 1, 2020	3	2	33	8
13/08/2020 12:00:00 AM	20200813	Aug	2020	Thursday	4	13	Saturday, August 1, 2020	3	2	33	8
14/08/2020 12:00:00 AM	20200814	Aug	2020	Friday	5	14	Saturday, August 1, 2020	3	2	33	8
15/08/2020 12:00:00 AM	20200815	Aug	2020	Saturday	6	15	Saturday, August 1, 2020	3	3	33	8
16/08/2020 12:00:00 AM	20200816	Aug	2020	Sunday	7	16	Saturday, August 1, 2020	3	3	33	8
17/08/2020 12:00:00 AM	20200817	Aug	2020	Monday	1	17	Saturday, August 1, 2020	3	3	34	8
18/08/2020 12:00:00 AM	20200818	Aug	2020	Tuesday	2	18	Saturday, August 1, 2020	3	3	34	8
19/08/2020 12:00:00 AM	20200819	Aug	2020	Wednesday	3	19	Saturday, August 1, 2020	3	3	34	8
20/08/2020 12:00:00 AM	20200820	Aug	2020	Thursday	4	20	Saturday, August 1, 2020	3	3	34	8
21/08/2020 12:00:00 AM	20200821	Aug	2020	Friday	5	21	Saturday, August 1, 2020	3	3	34	8
22/08/2020 12:00:00 AM	20200822	Aug	2020	Saturday	6	22	Saturday, August 1, 2020	3	4	34	8
23/08/2020 12:00:00 AM	20200823	Aug	2020	Sunday	7	23	Saturday, August 1, 2020	3	4	34	8
24/08/2020 12:00:00 AM	20200824	Aug	2020	Monday	1	24	Saturday, August 1, 2020	3	4	35	8
25/08/2020 12:00:00 AM	20200825	Aug	2020	Tuesday	2	25	Saturday, August 1, 2020	3	4	35	8
26/08/2020 12:00:00 AM	20200826	Aug	2020	Wednesday	3	26	Saturday, August 1, 2020	3	4	35	8
27/08/2020 12:00:00 AM	20200827	Aug	2020	Thursday	4	27	Saturday, August 1, 2020	3	4	35	8
28/08/2020 12:00:00 AM	20200828	Aug	2020	Friday	5	28	Saturday, August 1, 2020	3	4	35	8
29/08/2020 12:00:00 AM	20200829	Aug	2020	Saturday	6	29	Saturday, August 1, 2020	3	5	35	8
30/08/2020 12:00:00 AM	20200830	Aug	2020	Sunday	7	30	Saturday, August 1, 2020	3	5	35	8
31/08/2020 12:00:00 AM	20200831	Aug	2020	Monday	1	31	Saturday, August 1, 2020	3	5	36	8
01/09/2020 12:00:00 AM	20200901	Sep	2020	Tuesday	2	1	Tuesday, September 1, 2020	3	1	36	9
02/09/2020 12:00:00 AM	20200902	Sep	2020	Wednesday	3	2	Tuesday, September 1, 2020	3	1	36	9
03/09/2020 12:00:00 AM	20200903	Sep	2020	Thursday	4	3	Tuesday, September 1, 2020	3	1	36	9
04/09/2020 12:00:00 AM	20200904	Sep	2020	Friday	5	4	Tuesday, September 1, 2020	3	1	36	9
05/09/2020 12:00:00 AM	20200905	Sep	2020	Saturday	6	5	Tuesday, September 1, 2020	3	1	36	9
06/09/2020 12:00:00 AM	20200906	Sep	2020	Sunday	7	6	Tuesday, September 1, 2020	3	1	36	9
07/09/2020 12:00:00 AM	20200907	Sep	2020	Monday	1	7	Tuesday, September 1, 2020	3	1	37	9
08/09/2020 12:00:00 AM	20200908	Sep	2020	Tuesday	2	8	Tuesday, September 1, 2020	3	2	37	9
09/09/2020 12:00:00 AM	20200909	Sep	2020	Wednesday	3	9	Tuesday, September 1, 2020	3	2	37	9
10/09/2020 12:00:00 AM	20200910	Sep	2020	Thursday	4	10	Tuesday, September 1, 2020	3	2	37	9
11/09/2020 12:00:00 AM	20200911	Sep	2020	Friday	5	11	Tuesday, September 1, 2020	3	2	37	9
12/09/2020 12:00:00 AM	20200912	Sep	2020	Saturday	6	12	Tuesday, September 1, 2020	3	2	37	9
13/09/2020 12:00:00 AM	20200913	Sep	2020	Sunday	7	13	Tuesday, September 1, 2020	3	2	37	9
14/09/2020 12:00:00 AM	20200914	Sep	2020	Monday	1	14	Tuesday, September 1, 2020	3	2	38	9
15/09/2020 12:00:00 AM	20200915	Sep	2020	Tuesday	2	15	Tuesday, September 1, 2020	3	3	38	9
16/09/2020 12:00:00 AM	20200916	Sep	2020	Wednesday	3	16	Tuesday, September 1, 2020	3	3	38	9
17/09/2020 12:00:00 AM	20200917	Sep	2020	Thursday	4	17	Tuesday, September 1, 2020	3	3	38	9
18/09/2020 12:00:00 AM	20200918	Sep	2020	Friday	5	18	Tuesday, September 1, 2020	3	3	38	9
19/09/2020 12:00:00 AM	20200919	Sep	2020	Saturday	6	19	Tuesday, September 1, 2020	3	3	38	9
20/09/2020 12:00:00 AM	20200920	Sep	2020	Sunday	7	20	Tuesday, September 1, 2020	3	3	38	9
21/09/2020 12:00:00 AM	20200921	Sep	2020	Monday	1	21	Tuesday, September 1, 2020	3	3	39	9
22/09/2020 12:00:00 AM	20200922	Sep	2020	Tuesday	2	22	Tuesday, September 1, 2020	3	4	39	9
23/09/2020 12:00:00 AM	20200923	Sep	2020	Wednesday	3	23	Tuesday, September 1, 2020	3	4	39	9
24/09/2020 12:00:00 AM	20200924	Sep	2020	Thursday	4	24	Tuesday, September 1, 2020	3	4	39	9
25/09/2020 12:00:00 AM	20200925	Sep	2020	Friday	5	25	Tuesday, September 1, 2020	3	4	39	9
26/09/2020 12:00:00 AM	20200926	Sep	2020	Saturday	6	26	Tuesday, September 1, 2020	3	4	39	9
27/09/2020 12:00:00 AM	20200927	Sep	2020	Sunday	7	27	Tuesday, September 1, 2020	3	4	39	9
28/09/2020 12:00:00 AM	20200928	Sep	2020	Monday	1	28	Tuesday, September 1, 2020	3	4	40	9
29/09/2020 12:00:00 AM	20200929	Sep	2020	Tuesday	2	29	Tuesday, September 1, 2020	3	5	40	9
30/09/2020 12:00:00 AM	20200930	Sep	2020	Wednesday	3	30	Tuesday, September 1, 2020	3	5	40	9
01/10/2020 12:00:00 AM	20201001	Oct	2020	Thursday	4	1	Thursday, October 1, 2020	4	1	40	10
02/10/2020 12:00:00 AM	20201002	Oct	2020	Friday	5	2	Thursday, October 1, 2020	4	1	40	10
03/10/2020 12:00:00 AM	20201003	Oct	2020	Saturday	6	3	Thursday, October 1, 2020	4	1	40	10
04/10/2020 12:00:00 AM	20201004	Oct	2020	Sunday	7	4	Thursday, October 1, 2020	4	1	40	10
05/10/2020 12:00:00 AM	20201005	Oct	2020	Monday	1	5	Thursday, October 1, 2020	4	1	41	10
06/10/2020 12:00:00 AM	20201006	Oct	2020	Tuesday	2	6	Thursday, October 1, 2020	4	1	41	10
07/10/2020 12:00:00 AM	20201007	Oct	2020	Wednesday	3	7	Thursday, October 1, 2020	4	1	41	10
08/10/2020 12:00:00 AM	20201008	Oct	2020	Thursday	4	8	Thursday, October 1, 2020	4	2	41	10
09/10/2020 12:00:00 AM	20201009	Oct	2020	Friday	5	9	Thursday, October 1, 2020	4	2	41	10
10/10/2020 12:00:00 AM	20201010	Oct	2020	Saturday	6	10	Thursday, October 1, 2020	4	2	41	10
11/10/2020 12:00:00 AM	20201011	Oct	2020	Sunday	7	11	Thursday, October 1, 2020	4	2	41	10
12/10/2020 12:00:00 AM	20201012	Oct	2020	Monday	1	12	Thursday, October 1, 2020	4	2	42	10
13/10/2020 12:00:00 AM	20201013	Oct	2020	Tuesday	2	13	Thursday, October 1, 2020	4	2	42	10
14/10/2020 12:00:00 AM	20201014	Oct	2020	Wednesday	3	14	Thursday, October 1, 2020	4	2	42	10
15/10/2020 12:00:00 AM	20201015	Oct	2020	Thursday	4	15	Thursday, October 1, 2020	4	3	42	10
16/10/2020 12:00:00 AM	20201016	Oct	2020	Friday	5	16	Thursday, October 1, 2020	4	3	42	10
17/10/2020 12:00:00 AM	20201017	Oct	2020	Saturday	6	17	Thursday, October 1, 2020	4	3	42	10
18/10/2020 12:00:00 AM	20201018	Oct	2020	Sunday	7	18	Thursday, October 1, 2020	4	3	42	10
19/10/2020 12:00:00 AM	20201019	Oct	2020	Monday	1	19	Thursday, October 1, 2020	4	3	43	10
20/10/2020 12:00:00 AM	20201020	Oct	2020	Tuesday	2	20	Thursday, October 1, 2020	4	3	43	10
21/10/2020 12:00:00 AM	20201021	Oct	2020	Wednesday	3	21	Thursday, October 1, 2020	4	3	43	10
22/10/2020 12:00:00 AM	20201022	Oct	2020	Thursday	4	22	Thursday, October 1, 2020	4	4	43	10
23/10/2020 12:00:00 AM	20201023	Oct	2020	Friday	5	23	Thursday, October 1, 2020	4	4	43	10
24/10/2020 12:00:00 AM	20201024	Oct	2020	Saturday	6	24	Thursday, October 1, 2020	4	4	43	10
25/10/2020 12:00:00 AM	20201025	Oct	2020	Sunday	7	25	Thursday, October 1, 2020	4	4	43	10
26/10/2020 12:00:00 AM	20201026	Oct	2020	Monday	1	26	Thursday, October 1, 2020	4	4	44	10
27/10/2020 12:00:00 AM	20201027	Oct	2020	Tuesday	2	27	Thursday, October 1, 2020	4	4	44	10
28/10/2020 12:00:00 AM	20201028	Oct	2020	Wednesday	3	28	Thursday, October 1, 2020	4	4	44	10
29/10/2020 12:00:00 AM	20201029	Oct	2020	Thursday	4	29	Thursday, October 1, 2020	4	5	44	10
30/10/2020 12:00:00 AM	20201030	Oct	2020	Friday	5	30	Thursday, October 1, 2020	4	5	44	10
31/10/2020 12:00:00 AM	20201031	Oct	2020	Saturday	6	31	Thursday, October 1, 2020	4	5	44	10
01/11/2020 12:00:00 AM	20201101	Nov	2020	Sunday	7	1	Sunday, November 1, 2020	4	1	44	11
